,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,salary_derived
11610,219,engineering,0.0,0.3375884075,2,0.0,low,0.45967867733,Employed,2.0,0
11611,172,engineering,1.0,0.863040931311,6,0.0,medium,0.256079072437,Employed,6.0,1
11612,137,marketing,1.0,1.0,3,0.0,low,0.988389790996,Employed,4.0,0
11613,174,finance,0.0,0.598447650031,3,0.0,medium,0.640571096817,Employed,2.0,1
11614,166,product,0.0,0.751252459274,4,0.0,medium,0.949777877078,Employed,3.0,1
11615,153,finance,0.0,0.499267480836,2,0.0,low,0.437912473254,Left,3.0,0
11616,268,sales,0.0,,3,0.0,medium,0.842297121699,Left,2.0,1
11617,134,sales,0.0,0.642092958543,5,0.0,medium,0.7709069755329999,Employed,2.0,1
11618,174,sales,0.0,0.6891281880910001,5,0.0,medium,0.72959815608,Employed,3.0,1
11619,181,sales,1.0,0.488893995455,4,0.0,low,0.636554796417,Employed,3.0,0
11620,168,management,0.0,0.679743269066,4,0.0,medium,0.594829770312,Employed,4.0,1
11621,167,,0.0,0.668169774141,2,0.0,low,0.650213941049,Employed,2.0,0
11622,217,sales,0.0,,4,0.0,low,0.887157607507,Employed,3.0,0
11623,219,engineering,0.0,0.803770157578,4,0.0,medium,0.9401311850309999,Employed,3.0,1
11624,197,support,1.0,,3,0.0,medium,0.712622517384,Employed,3.0,1
11625,258,support,0.0,0.855048897568,5,0.0,low,0.889621194976,Left,5.0,0
11626,187,admin,0.0,,4,0.0,low,0.634591968613,Employed,2.0,0
11627,225,engineering,0.0,0.714538602314,4,0.0,low,0.656735819151,Employed,2.0,0
11628,255,finance,0.0,0.620547470015,2,0.0,low,0.898712062345,Employed,4.0,0
11629,129,marketing,0.0,0.44902451003399996,2,0.0,low,0.38355930076399997,Left,3.0,0
11630,274,sales,1.0,0.8249854747200001,5,0.0,low,0.655138293031,Employed,2.0,0
11631,121,sales,1.0,0.579052827782,5,0.0,low,0.24646965396099998,Employed,3.0,0
11632,156,finance,0.0,0.444913192316,2,0.0,high,0.391679462562,Left,3.0,3
11633,155,sales,0.0,0.7070000701450001,3,0.0,low,0.9995561158130001,Employed,2.0,0
11634,132,support,0.0,,3,0.0,medium,0.7383609681290001,Employed,2.0,1
11635,266,engineering,0.0,0.602712726129,3,0.0,high,0.752741897958,Employed,2.0,3
11636,158,product,1.0,0.420170780123,5,0.0,medium,0.993361196911,Employed,4.0,1
11637,160,support,0.0,0.596281389836,2,0.0,low,0.378214140544,Left,3.0,0
11638,132,engineering,0.0,0.483398204375,2,0.0,low,0.43210569155100004,Left,3.0,0
11639,244,product,0.0,,3,0.0,low,0.752764895555,Employed,2.0,0
11640,157,product,0.0,0.6729162705320001,5,0.0,low,0.682967337268,Employed,2.0,0
11641,162,sales,0.0,0.847222218105,3,0.0,medium,0.809305061465,Employed,3.0,1
11642,223,support,0.0,,4,0.0,low,0.932181079223,Employed,3.0,0
11643,187,sales,0.0,0.6381489735629999,5,0.0,low,0.9184746235410001,Employed,3.0,0
11644,123,IT,0.0,0.92493485981,5,0.0,low,0.862615420723,Employed,5.0,0
11645,208,sales,0.0,0.523673273686,4,0.0,high,0.5688099818010001,Employed,5.0,3
11646,255,support,0.0,0.512311301298,5,0.0,medium,0.63226456631,Employed,3.0,1
11647,209,,0.0,0.616539647813,3,0.0,medium,0.253508945608,Employed,5.0,1
11648,233,sales,0.0,0.553916335435,4,0.0,low,0.933313687819,Employed,3.0,0
11649,189,sales,0.0,0.801747830548,4,0.0,medium,0.557363091937,Employed,3.0,1
11650,241,marketing,0.0,0.641186139181,3,0.0,medium,0.621370472604,Employed,3.0,1
11651,161,engineering,0.0,0.976966376622,3,0.0,low,0.845956344627,Employed,3.0,0
11652,157,engineering,0.0,0.5841806758160001,4,0.0,low,0.534011949639,Employed,2.0,0
11653,146,sales,0.0,0.558557280804,2,0.0,low,0.435013076963,Left,3.0,0
11654,274,admin,0.0,0.810377216829,4,0.0,high,0.872977638111,Employed,3.0,3
11655,163,sales,0.0,0.753988628048,4,1.0,medium,0.48351348738000005,Employed,4.0,1
11656,181,sales,0.0,0.80246046904,4,0.0,low,0.908056592509,Employed,3.0,0
11657,116,engineering,1.0,0.667968722806,5,0.0,high,0.33905924893600004,Employed,5.0,3
11658,203,engineering,0.0,0.629254381475,4,0.0,low,0.197663635933,Employed,4.0,0
11659,225,procurement,0.0,0.9337831542839999,4,1.0,medium,0.948014767824,Employed,2.0,1
11660,259,sales,0.0,1.0,4,0.0,low,0.7736245090260001,Left,5.0,0
11661,143,engineering,0.0,0.791326720745,4,0.0,medium,0.835745565061,Employed,2.0,1
11663,135,sales,0.0,0.772028119246,3,0.0,medium,0.8314725675920001,Employed,7.0,1
11664,148,engineering,0.0,0.5888015190370001,2,0.0,medium,0.444250141475,Left,3.0,1
11665,194,sales,0.0,0.43238990823999995,2,0.0,medium,0.601459009712,Employed,2.0,1
11666,142,sales,0.0,0.5359702047420001,3,0.0,medium,0.575493148371,Employed,2.0,1
11667,159,sales,0.0,0.49076045163599996,2,0.0,low,0.42729134421099996,Left,3.0,0
11668,271,engineering,1.0,0.964207637064,3,0.0,medium,0.571495304283,Employed,3.0,1
11669,127,engineering,0.0,0.453934776883,2,0.0,low,0.374536738294,Left,3.0,0
11670,143,admin,0.0,,3,0.0,low,0.740409000564,Employed,3.0,0
11671,163,procurement,0.0,0.800400514562,5,0.0,low,0.181796155073,Employed,6.0,0
11672,168,support,0.0,0.7477915216,2,0.0,low,0.869815076057,Employed,3.0,0
11673,259,product,0.0,1.0,5,0.0,low,0.8003373095340001,Left,6.0,0
11674,233,IT,0.0,0.9589285298479999,4,0.0,medium,0.998545346273,Employed,6.0,1
11675,233,support,0.0,0.9031000375079999,2,0.0,low,0.927884449436,Employed,3.0,0
11676,276,support,0.0,0.768480634999,5,0.0,low,0.079753942306,Left,4.0,0
11677,259,support,0.0,0.944930745877,6,0.0,low,0.112015881055,Left,4.0,0
11678,294,,0.0,0.626464365238,3,0.0,low,0.7872552013230001,Left,4.0,0
11679,185,support,0.0,0.500867814205,3,0.0,low,0.657353523899,Employed,3.0,0
11680,155,product,0.0,0.815147250492,4,0.0,low,0.309794521961,Employed,5.0,0
11681,200,IT,0.0,0.619681130685,3,0.0,medium,0.994865844384,Employed,2.0,1
11682,246,sales,0.0,0.911057157236,4,0.0,low,0.773665134469,Left,5.0,0
11683,157,IT,0.0,0.867583227642,3,0.0,low,0.496436594658,Employed,3.0,0
11684,269,sales,1.0,0.802620804713,3,0.0,medium,0.7735783100820001,Employed,3.0,1
11685,177,sales,1.0,0.735561590028,5,0.0,medium,0.638771396844,Employed,2.0,1
11686,140,support,0.0,0.46114432168200004,2,0.0,medium,0.43178441402199996,Left,3.0,1
11687,273,product,0.0,0.74742845736,4,0.0,low,1.0,Employed,2.0,0
11688,163,marketing,0.0,0.810411848318,5,0.0,medium,0.8587784894670001,Employed,3.0,1
11689,149,engineering,0.0,0.437580547716,2,0.0,medium,0.35953615362400004,Left,3.0,1
11690,157,product,0.0,0.43388364221299996,2,0.0,medium,0.499493471472,Left,3.0,1
11691,286,sales,0.0,0.8002652240379999,2,0.0,medium,0.511434080322,Employed,6.0,1
11692,214,engineering,1.0,,4,0.0,low,0.516768695864,Employed,3.0,0
11693,146,sales,1.0,0.585968134128,4,0.0,low,0.633906888082,Employed,4.0,0
11694,155,product,1.0,0.747088264089,3,0.0,low,0.66024642376,Employed,4.0,0
11695,229,sales,0.0,0.900553159965,3,0.0,low,0.942848863475,Employed,3.0,0
11696,169,support,0.0,0.683418396839,3,0.0,high,1.0,Employed,3.0,3
11697,217,support,0.0,0.9906867788220001,5,0.0,medium,0.7174992840209999,Left,6.0,1
11698,129,support,0.0,0.890669745459,4,0.0,medium,1.0,Employed,5.0,1
11700,304,sales,0.0,0.916593757833,6,0.0,low,0.138117925453,Left,4.0,0
11701,214,engineering,0.0,0.679513140465,4,0.0,medium,0.482387837496,Employed,3.0,1
11702,219,engineering,0.0,0.791435374582,5,0.0,low,0.126087295565,Employed,4.0,0
11703,143,engineering,0.0,,2,0.0,medium,0.450295972051,Left,3.0,1
11704,181,,0.0,,3,0.0,low,0.843746864638,Employed,3.0,0
11705,278,management,0.0,0.481724020327,4,0.0,medium,0.838418599652,Employed,3.0,1
11706,234,marketing,1.0,0.7285360334029999,3,0.0,medium,0.481906405704,Employed,2.0,1
11707,163,engineering,0.0,0.610717548253,4,0.0,low,0.6423297671270001,Employed,3.0,0
11708,109,IT,0.0,0.645521889252,5,0.0,high,0.854256095405,Employed,2.0,3
11709,139,product,0.0,0.870653968617,4,0.0,high,0.979082315623,Employed,2.0,3
11710,154,engineering,0.0,0.858771259658,5,0.0,medium,0.730601472102,Employed,2.0,1
11711,159,finance,0.0,0.9614155873929999,3,0.0,medium,0.735084373934,Employed,2.0,1
11712,148,support,0.0,0.510168078547,2,0.0,low,0.364352482958,Left,3.0,0
11713,199,sales,0.0,0.815565299226,5,0.0,medium,0.727308656047,Employed,4.0,1
11714,167,marketing,0.0,0.6313917393949999,5,0.0,medium,0.17395757114399998,Employed,7.0,1
11715,236,,0.0,0.954779187576,5,0.0,low,0.8073708662350001,Left,5.0,0
11716,184,IT,0.0,0.8579119124,5,0.0,low,0.773910401103,Employed,3.0,0
11717,244,sales,0.0,0.653079940721,4,0.0,low,0.7939106747239999,Employed,2.0,0
11718,130,marketing,0.0,0.48452425081,2,0.0,low,0.447217308606,Left,3.0,0
11719,151,product,0.0,,5,0.0,medium,0.99599546865,Employed,3.0,1
11720,111,sales,0.0,0.5685494847829999,6,0.0,low,0.854287259473,Employed,6.0,0
11721,245,product,0.0,0.8716488078479999,5,0.0,low,0.82872134126,Left,5.0,0
11722,267,sales,0.0,0.8618691004160001,4,0.0,medium,0.80589583697,Left,5.0,1
11723,287,finance,0.0,0.870865882859,6,0.0,medium,0.0696090604534,Left,4.0,1
11724,228,IT,0.0,0.810967801027,4,0.0,high,0.952958239242,Employed,4.0,3
11725,219,engineering,1.0,0.856268717334,2,0.0,medium,0.606493429502,Employed,2.0,1
11726,158,finance,0.0,0.8442735561429999,3,0.0,medium,0.6618468704420001,Employed,3.0,1
11727,229,product,0.0,0.831175830694,4,0.0,medium,0.185943197541,Employed,4.0,1
11728,147,sales,0.0,0.516728678355,4,0.0,low,0.633097180791,Employed,10.0,0
11729,212,sales,0.0,0.6225189309470001,3,0.0,high,0.836145025121,Employed,3.0,3
11730,208,finance,0.0,0.6997563506610001,4,0.0,low,0.47621565645499997,Employed,5.0,0
11731,259,engineering,0.0,,5,0.0,medium,0.6890875352570001,Employed,3.0,1
11732,141,engineering,1.0,0.45182264127800004,2,0.0,low,0.407523552679,Left,3.0,0
11733,239,engineering,0.0,0.629906183937,5,0.0,low,0.707799447993,Employed,4.0,0
11734,157,support,0.0,0.675937443468,5,0.0,low,0.580983084771,Employed,4.0,0
11735,271,support,0.0,0.842446415663,5,0.0,low,0.0904443065873,Left,5.0,0
11736,207,engineering,1.0,1.0,4,0.0,medium,0.7535540377850001,Employed,2.0,1
11737,141,engineering,0.0,0.47212826687,2,0.0,medium,0.325472920563,Left,3.0,1
11738,270,sales,0.0,0.7831252348100001,4,0.0,low,0.844297035693,Left,5.0,0
11739,259,sales,0.0,0.611600532253,5,0.0,low,0.756747533721,Employed,3.0,0
11740,233,marketing,0.0,,4,0.0,high,0.8004767548389999,Employed,2.0,3
11741,269,engineering,0.0,0.7367588576790001,5,0.0,low,0.6629358194380001,Employed,3.0,0
11742,168,sales,1.0,0.602498028014,6,0.0,high,1.0,Employed,5.0,3
11743,154,support,0.0,0.604841576395,2,1.0,medium,0.401025467126,Left,3.0,1
11744,184,sales,0.0,0.579097285486,2,0.0,medium,0.6450184168349999,Employed,3.0,1
11745,140,sales,0.0,0.519034731938,2,0.0,medium,0.423996638198,Left,3.0,1
11746,192,engineering,0.0,0.547018437582,4,0.0,low,0.622630993353,Employed,3.0,0
11747,121,engineering,1.0,0.7727718536849999,4,0.0,low,0.48945874744499995,Employed,5.0,0
11748,168,engineering,0.0,0.540284546079,3,0.0,medium,0.74938163362,Employed,2.0,1
11749,127,sales,0.0,0.597759174775,4,0.0,low,0.143126735161,Employed,8.0,0
11750,183,IT,0.0,0.5376911783380001,4,0.0,low,0.521193874718,Employed,3.0,0
11751,259,support,0.0,0.813778262306,5,0.0,low,0.883301802597,Left,5.0,0
11752,144,product,1.0,0.47212938819,2,0.0,low,0.38009498310400003,Left,3.0,0
11753,258,IT,1.0,0.827997831341,3,0.0,low,0.612377443018,Employed,3.0,0
11754,158,engineering,0.0,0.531389099502,2,0.0,low,0.470484597271,Left,3.0,0
11755,121,,0.0,0.55025627092,2,0.0,low,0.469758271166,Employed,5.0,0
11756,210,engineering,1.0,0.955836573624,4,0.0,low,0.554472696073,Employed,3.0,0
11757,242,sales,0.0,0.807379775394,3,0.0,low,0.88128549418,Employed,6.0,0
11758,273,product,0.0,0.7904954487800001,4,0.0,low,0.72783765425,Employed,4.0,0
11759,256,support,0.0,0.9119427223090001,5,0.0,low,0.7798508425499999,Left,5.0,0
11760,273,management,0.0,0.727672689789,7,0.0,low,0.166697934503,Left,4.0,0
11761,145,sales,0.0,0.531618991374,2,0.0,medium,0.379143963085,Left,3.0,1
11762,243,engineering,0.0,0.5903056138530001,3,0.0,medium,0.306482371049,Employed,2.0,1
11763,192,finance,0.0,0.547401855246,3,0.0,medium,0.6046705329609999,Employed,3.0,1
11764,138,sales,0.0,0.40205181667400003,4,0.0,low,0.291987425735,Employed,4.0,0
11765,138,sales,1.0,,4,0.0,high,0.103919499061,Employed,3.0,3
11766,258,,0.0,0.771906007991,4,0.0,medium,0.915405921377,Employed,2.0,1
11767,260,sales,0.0,0.897083766181,4,0.0,medium,0.566886224337,Employed,2.0,1
11768,137,sales,0.0,0.648888858705,4,0.0,medium,0.9250785030869999,Employed,3.0,1
11769,280,engineering,0.0,0.816946281587,4,0.0,high,0.178987730578,Employed,6.0,3
11770,217,support,0.0,0.879172363286,4,0.0,medium,0.773853326207,Left,6.0,1
11771,253,management,0.0,0.7498495314110001,3,0.0,high,0.708264601171,Employed,3.0,3
11772,206,engineering,0.0,0.83522883685,6,0.0,medium,0.59484266159,Employed,6.0,1
11773,191,marketing,0.0,,4,0.0,medium,0.38033792084,Employed,2.0,1
11774,162,IT,0.0,0.7747657311120001,3,0.0,high,0.599631078976,Employed,2.0,3
11775,182,sales,0.0,,3,0.0,low,0.5999626538239999,Employed,2.0,0
11776,223,sales,0.0,0.595248880221,5,0.0,low,0.857215137616,Employed,3.0,0
11777,292,sales,0.0,0.7648439850859999,6,0.0,medium,0.148584696426,Left,4.0,1
11778,168,engineering,0.0,,4,0.0,low,0.7144311460289999,Employed,3.0,0
11779,215,sales,0.0,0.591860778367,4,0.0,low,0.591568345905,Employed,2.0,0
11780,193,engineering,0.0,0.80374688081,5,0.0,high,0.917416631974,Employed,4.0,3
11781,178,engineering,1.0,0.7434532827420001,3,0.0,low,0.19185009536699998,Employed,3.0,0
11782,143,support,0.0,0.776198907624,5,0.0,medium,0.538103832734,Employed,5.0,1
11783,236,engineering,0.0,0.978723171182,3,0.0,medium,0.172567000259,Employed,3.0,1
11784,191,engineering,0.0,0.8813607721969999,3,0.0,low,0.7118443750660001,Employed,4.0,0
11785,212,engineering,0.0,0.598742072016,2,0.0,medium,0.8147872338519999,Employed,2.0,1
11786,255,IT,0.0,0.977084893251,3,0.0,low,0.951893141787,Employed,3.0,0
11787,259,engineering,0.0,0.876943426856,6,0.0,medium,0.0787890378879,Left,4.0,1
11788,272,sales,0.0,0.799187584111,5,0.0,low,0.207817049511,Employed,2.0,0
11789,192,marketing,1.0,0.7597105755149999,3,0.0,low,0.615641412662,Employed,3.0,0
11790,151,sales,0.0,0.515061549559,2,0.0,low,0.364744156677,Left,3.0,0
11791,181,sales,0.0,0.580317339336,4,0.0,medium,0.830063437776,Employed,2.0,1
11792,167,,0.0,,3,0.0,low,0.928461274852,Employed,3.0,0
11793,239,sales,0.0,0.859589455448,5,0.0,low,0.8075964059659999,Left,5.0,0
11794,277,engineering,0.0,0.9780156765799999,6,0.0,low,0.145738957153,Left,5.0,0
11795,212,sales,0.0,0.6010918733030001,6,0.0,medium,0.896396417612,Employed,2.0,1
11796,191,IT,0.0,0.624027972286,3,0.0,high,0.537310196766,Employed,3.0,3
11797,168,support,0.0,0.525300817064,4,0.0,low,0.505610042781,Employed,8.0,0
11798,160,product,0.0,0.491377477463,3,0.0,medium,0.5213664016740001,Employed,3.0,1
11799,244,engineering,0.0,0.6867729548389999,5,0.0,low,0.879975492447,Employed,2.0,0
11800,277,IT,0.0,0.958933682456,2,0.0,medium,0.770604819539,Left,3.0,1
11801,239,sales,1.0,0.8778243507979999,2,0.0,medium,1.0,Employed,6.0,1
11802,114,support,0.0,0.846138478691,6,0.0,high,0.7358026746969999,Employed,4.0,3
11803,183,marketing,0.0,0.577495302537,4,0.0,low,1.0,Employed,3.0,0
11804,137,,0.0,0.5717085375909999,3,0.0,medium,0.712354394668,Employed,3.0,1
11805,230,engineering,0.0,0.515942347113,4,0.0,medium,0.7014173664740001,Employed,3.0,1
11806,260,engineering,0.0,0.884551600518,6,0.0,medium,0.405578858091,Employed,3.0,1
11807,100,sales,0.0,0.676394238698,6,0.0,medium,0.280987800103,Employed,4.0,1
11808,243,engineering,0.0,0.711227664483,5,0.0,low,0.830001338656,Employed,2.0,0
11809,222,product,0.0,0.939337446815,5,0.0,low,0.81484487066,Left,6.0,0
11810,128,engineering,0.0,0.495993523658,2,0.0,medium,0.44734557630800004,Left,3.0,1
11811,235,engineering,0.0,0.6583308034049999,3,0.0,low,0.8365603254389999,Employed,10.0,0
11812,273,support,0.0,0.527794816267,2,0.0,low,0.946442221298,Employed,3.0,0
11813,142,engineering,0.0,0.839474887739,4,0.0,high,0.982214289765,Employed,10.0,3
11814,157,sales,0.0,,2,0.0,low,0.43727926315899995,Left,3.0,0
11815,244,support,0.0,0.929657690134,7,0.0,low,0.11604484793299999,Left,4.0,0
11816,226,sales,0.0,0.8603009625650001,4,0.0,medium,0.7905967056829999,Left,5.0,1
11817,134,engineering,0.0,0.411553639808,2,0.0,medium,0.435726716176,Left,3.0,1
11818,179,,0.0,0.588933757474,5,0.0,low,0.41241769989699995,Employed,5.0,0
11819,235,sales,0.0,0.760609399444,4,0.0,medium,0.9207990367030001,Employed,6.0,1
11820,129,sales,0.0,0.554484946065,2,0.0,low,0.45282277714599994,Left,3.0,0
11821,142,sales,0.0,0.875330895266,3,0.0,medium,0.961843911981,Employed,4.0,1
11822,164,support,0.0,0.548967495369,3,0.0,low,0.6952236573749999,Employed,6.0,0
11823,243,sales,0.0,0.642550149927,3,0.0,low,0.705704344013,Employed,3.0,0
11824,156,support,0.0,0.639751083622,5,0.0,medium,0.664473040318,Employed,2.0,1
11825,233,sales,0.0,0.803133829076,6,0.0,low,0.805274608233,Employed,6.0,0
11826,218,marketing,0.0,0.562483469848,4,0.0,medium,0.28575851206999997,Employed,5.0,1
11827,229,management,0.0,1.0,5,0.0,low,0.730708142411,Left,5.0,0
11828,262,engineering,0.0,0.9612192312090001,5,0.0,low,0.8539504919259999,Left,5.0,0
11829,164,sales,0.0,0.5169572667450001,3,0.0,medium,0.7155213372239999,Employed,7.0,1
11830,142,sales,0.0,,2,0.0,low,0.43901119953100004,Left,3.0,0
11831,258,sales,0.0,1.0,2,0.0,medium,0.9573861746760001,Employed,3.0,1
11832,156,support,0.0,0.8148771069769999,4,0.0,low,0.7345290122050001,Employed,2.0,0
11833,141,sales,0.0,0.716308462654,4,0.0,low,0.298746342434,Left,2.0,0
11834,147,product,0.0,0.568672096686,2,0.0,medium,0.402472260974,Left,3.0,1
11835,194,sales,1.0,0.719342610432,5,0.0,medium,0.9228434479009999,Employed,4.0,1
11836,130,sales,0.0,0.523649546683,2,0.0,low,0.401023014167,Left,3.0,0
11837,297,,0.0,0.860676259768,6,0.0,medium,0.0644182378892,Left,4.0,1
11838,218,finance,1.0,0.7098269333220001,3,0.0,medium,0.9513299690029999,Employed,3.0,1
11839,271,sales,0.0,0.8577544076289999,5,0.0,low,0.145625526203,Left,4.0,0
11840,214,management,0.0,0.51839036827,4,1.0,medium,0.76257638235,Employed,3.0,1
11841,243,sales,1.0,0.929090045515,3,0.0,medium,0.65620390851,Employed,3.0,1
11842,135,support,0.0,0.45375859858,2,0.0,low,0.368156156942,Left,3.0,0
11843,139,engineering,0.0,0.43198775049800003,2,0.0,low,0.45470609071699997,Left,3.0,0
11844,230,product,0.0,0.634194167394,3,0.0,low,0.737685470981,Employed,2.0,0
11845,196,procurement,0.0,0.670573058273,3,0.0,low,0.539690710356,Employed,3.0,0
11846,255,support,0.0,0.978825213483,5,0.0,medium,0.948763828678,Employed,4.0,1
11847,185,support,0.0,0.590048251698,5,0.0,low,1.0,Employed,2.0,0
11848,155,sales,0.0,0.5931721016520001,3,0.0,low,0.532490522605,Employed,3.0,0
11849,190,sales,0.0,0.630348597766,3,0.0,medium,0.613714390123,Employed,10.0,1
11850,218,management,0.0,0.7533312706149999,3,0.0,medium,0.460528800578,Left,4.0,1
11851,179,sales,0.0,0.864800174041,3,0.0,medium,0.925097920466,Employed,2.0,1
11852,251,engineering,0.0,0.995348175833,4,0.0,low,0.9750611694750001,Left,6.0,0
11853,157,engineering,0.0,0.9538057331309999,3,0.0,medium,0.8576563030959999,Employed,2.0,1
11854,169,IT,0.0,0.881782422064,4,0.0,medium,0.612825439531,Employed,6.0,1
11855,229,marketing,0.0,,3,0.0,low,0.637902895355,Employed,3.0,0
11856,228,support,0.0,0.823687801574,4,0.0,low,0.802836129162,Left,5.0,0
11857,260,sales,0.0,0.880018964173,4,0.0,low,0.922970389013,Employed,3.0,0
11858,148,IT,0.0,0.8262605571870001,3,0.0,low,0.7799640148970001,Employed,3.0,0
11859,158,engineering,0.0,0.477394250409,2,0.0,low,0.46032303591000007,Left,3.0,0
11860,214,management,0.0,0.521914548869,4,1.0,medium,0.695050045179,Employed,3.0,1
11861,270,sales,0.0,0.9622380526209999,2,0.0,low,0.927656638,Employed,4.0,0
11862,200,IT,1.0,0.7783555897750001,4,0.0,medium,0.615454809484,Employed,3.0,1
11863,129,support,0.0,0.490169042244,2,0.0,low,0.381074801991,Left,3.0,0
11864,269,sales,1.0,0.994445149562,3,0.0,medium,0.657989479794,Employed,3.0,1
11865,275,IT,0.0,0.57877480778,3,0.0,high,0.5816802724769999,Employed,2.0,3
11866,238,sales,1.0,,2,0.0,low,0.944709810585,Employed,2.0,0
11867,217,marketing,1.0,0.9354532327189999,6,0.0,medium,0.20005844081399998,Employed,6.0,1
11868,135,management,0.0,0.9015577809819999,5,0.0,medium,0.721724934074,Employed,3.0,1
11869,247,management,0.0,0.921809141662,4,0.0,medium,0.955862205908,Employed,2.0,1
11870,140,sales,0.0,0.449662614509,4,0.0,low,0.990810126786,Employed,3.0,0
11871,208,management,0.0,0.564080182935,4,1.0,high,0.9409068224439999,Employed,7.0,3
11872,187,sales,0.0,0.864755358471,3,0.0,low,0.978128163232,Employed,2.0,0
11873,148,product,0.0,0.977732670957,5,0.0,low,0.991643604221,Employed,3.0,0
11874,233,support,1.0,0.7751845806479999,4,0.0,low,0.8125471170499999,Left,4.0,0
11875,217,management,0.0,0.607654396957,5,0.0,high,0.8518111612450001,Employed,3.0,3
11876,193,sales,0.0,0.879149457332,4,0.0,medium,0.7104501971520001,Employed,3.0,1
11877,164,sales,0.0,0.563741387649,2,0.0,low,0.403672472552,Employed,2.0,0
11878,225,support,0.0,0.7143378137209999,4,0.0,low,0.16120779157,Employed,5.0,0
11879,183,finance,1.0,0.88288011643,5,0.0,medium,0.768969754858,Employed,3.0,1
11880,202,marketing,0.0,0.583231865026,5,0.0,medium,0.540405883302,Employed,2.0,1
11881,231,engineering,0.0,0.874463674501,4,0.0,low,0.59440383591,Employed,3.0,0
11882,131,IT,0.0,,2,0.0,high,0.44335813363000004,Left,3.0,3
11883,173,management,0.0,0.845233551096,4,0.0,medium,0.6530691094200001,Employed,3.0,1
11884,208,sales,0.0,0.806677702732,3,0.0,low,0.285739339511,Employed,5.0,0
11885,199,engineering,0.0,0.566893916209,3,0.0,medium,0.43929472372,Left,4.0,1
11886,240,engineering,0.0,0.897412243319,4,0.0,low,0.828578658116,Employed,3.0,0
11887,209,engineering,0.0,0.666167221034,6,0.0,low,0.11423238946799999,Employed,5.0,0
11888,211,support,0.0,,5,0.0,medium,1.0,Employed,2.0,1
11889,250,IT,0.0,0.724781300413,5,1.0,medium,0.491470529647,Employed,2.0,1
11890,232,sales,0.0,0.530575611063,4,0.0,medium,0.819170219566,Employed,3.0,1
11891,193,engineering,0.0,0.558620563751,5,0.0,low,0.64845108704,Employed,3.0,0
11892,256,sales,1.0,,3,0.0,low,0.552993355407,Employed,3.0,0
11893,161,sales,0.0,,4,0.0,medium,0.5724734665219999,Employed,3.0,1
11894,213,support,0.0,0.6329156105170001,4,0.0,medium,0.814501734061,Employed,3.0,1
11895,190,product,0.0,0.94963711471,4,0.0,medium,0.840477582626,Employed,2.0,1
11896,159,finance,0.0,0.953041516994,3,0.0,medium,0.677767723994,Employed,2.0,1
11897,96,marketing,0.0,0.6427851854159999,5,0.0,medium,0.812220360422,Employed,4.0,1
11898,132,engineering,0.0,0.5067527061,2,0.0,low,0.407763013424,Left,3.0,0
11899,157,marketing,0.0,0.468409031589,3,0.0,medium,1.0,Employed,3.0,1
11900,128,engineering,0.0,0.42769248390000003,2,0.0,medium,0.466035468587,Left,3.0,1
11901,243,engineering,0.0,,4,0.0,low,0.79901137871,Employed,2.0,0
11902,228,sales,0.0,,5,0.0,medium,0.891158841689,Employed,3.0,1
11903,222,sales,0.0,0.8281638922210001,3,0.0,low,0.836737376281,Left,2.0,0
11904,223,sales,0.0,0.9599222694589999,5,0.0,medium,0.921167660579,Employed,3.0,1
11905,134,engineering,0.0,0.549040189978,2,0.0,medium,0.407306702604,Left,3.0,1
11906,186,engineering,0.0,0.593101109905,5,0.0,low,0.734751134141,Employed,4.0,0
11907,226,sales,0.0,0.504518485035,5,0.0,medium,0.1606331677,Employed,3.0,1
11908,254,marketing,0.0,0.863362621917,4,0.0,low,0.776353854644,Left,5.0,0
11909,206,sales,1.0,,4,0.0,high,0.5161898390240001,Employed,2.0,3
11910,178,engineering,0.0,0.643539329231,5,0.0,medium,1.0,Employed,3.0,1
11911,183,sales,0.0,0.850204409051,4,0.0,medium,0.9806153785070001,Employed,3.0,1
11912,154,marketing,1.0,0.558385346673,2,0.0,medium,0.43968417094800005,Left,3.0,1
11913,163,sales,0.0,1.0,4,0.0,medium,0.70706632965,Employed,3.0,1
11914,160,sales,0.0,0.5255711229460001,3,0.0,low,0.6868636678389999,Employed,3.0,0
11915,170,engineering,0.0,0.528774754571,5,0.0,high,0.605281040904,Employed,4.0,3
11916,167,marketing,0.0,0.943821226249,3,0.0,medium,0.8954476454320001,Employed,3.0,1
11917,240,sales,0.0,0.665528418593,5,0.0,medium,0.929931092572,Employed,7.0,1
11918,263,support,0.0,0.7984402827089999,4,0.0,medium,0.9603502328899999,Employed,3.0,1
11919,219,sales,0.0,0.712646255287,5,0.0,medium,0.208628588963,Employed,4.0,1
11920,186,marketing,0.0,1.0,3,1.0,medium,0.590655094034,Employed,3.0,1
11921,184,sales,0.0,0.769274400607,3,0.0,medium,0.938409924297,Employed,4.0,1
11922,201,IT,0.0,0.899138644335,4,0.0,low,0.603827715682,Employed,3.0,0
11923,271,support,0.0,0.740203001402,4,0.0,medium,0.5007451026609999,Employed,3.0,1
11924,104,sales,0.0,0.7308854946369999,3,0.0,low,0.948565621305,Employed,5.0,0
